date,order_id,customer_id,product_id,quantity,rating
2025-02-25,6471,98,105,1,3
2025-02-25,6472,38,105,1,3
2025-02-25,6473,36,105,1,3
2025-02-25,6474,69,108,1,4
2025-02-26,6475,22,101,1,4
2025-02-26,6476,73,101,1,5
2025-02-26,6477,99,101,1,4
2025-02-26,6478,71,101,1,5
2025-02-26,6479,15,101,1,5
2025-02-26,6480,15,101,1,4
2025-02-26,6481,100,102,1,5
2025-02-26,6482,47,102,1,5
2025-02-26,6483,6,102,1,5
2025-02-26,6483,6,101,1,4
2025-02-26,6484,28,102,1,4
2025-02-26,6484,28,101,1,4
2025-02-26,6485,84,102,1,3
2025-02-26,6485,84,101,1,4
2025-02-26,6486,5,102,1,4
2025-02-26,6486,5,101,1,4
2025-02-26,6487,12,102,1,4
2025-02-26,6488,16,103,1,3
2025-02-26,6489,27,105,1,5
2025-02-27,6490,76,101,1,5
2025-02-27,6491,45,101,1,5
2025-02-27,6492,79,101,1,5
2025-02-27,6493,55,101,1,3
2025-02-27,6494,79,101,1,3
2025-02-27,6495,27,101,1,3
2025-02-27,6496,8,101,1,5
2025-02-27,6497,45,102,1,5
2025-02-27,6497,45,101,1,4
2025-02-27,6498,69,102,1,3
2025-02-27,6498,69,101,1,4
2025-02-27,6499,91,102,1,4
2025-02-27,6499,91,101,1,4
2025-02-27,6500,35,102,1,5
2025-02-27,6501,87,102,1,3
2025-02-27,6501,87,101,1,4
2025-02-27,6502,97,102,1,4
2025-02-27,6503,36,102,1,5
2025-02-27,6503,36,101,1,4
2025-02-27,6504,17,102,1,3
2025-02-27,6504,17,101,1,4
2025-02-27,6505,42,102,1,3
2025-02-27,6505,42,101,1,4
2025-02-27,6506,87,102,1,4
2025-02-27,6506,87,101,1,4
2025-02-27,6507,74,102,1,5
2025-02-27,6507,74,101,1,4
2025-02-27,6508,54,103,1,4
2025-02-27,6509,58,104,1,3
2025-02-27,6510,82,104,1,3
2025-02-27,6511,52,105,1,5
2025-02-27,6512,96,106,1,4
2025-02-27,6513,48,108,1,4
2025-02-28,6514,63,101,1,4
2025-02-28,6515,75,101,1,3
2025-02-28,6516,100,101,1,5
2025-02-28,6517,12,101,1,5
2025-02-28,6518,59,101,1,5
2025-02-28,6519,86,101,1,5
2025-02-28,6520,46,101,1,3
2025-02-28,6521,69,101,1,4
2025-02-28,6522,28,102,1,4
2025-02-28,6523,64,102,1,4
2025-02-28,6523,64,101,1,4
2025-02-28,6524,37,102,1,4
2025-02-28,6524,37,101,1,4
2025-02-28,6525,17,102,1,5
2025-02-28,6526,44,102,1,5
2025-02-28,6526,44,101,1,4
2025-02-28,6527,6,102,1,3
2025-02-28,6527,6,101,1,4
2025-02-28,6528,59,103,1,3
2025-02-28,6529,16,103,1,3
2025-02-28,6530,57,104,1,4
2025-02-28,6531,1,105,1,4
2025-02-28,6532,26,105,1,5
2025-02-28,6533,17,106,1,5
2025-02-28,6533,17,104,1,5
2025-02-28,6534,36,107,1,3
2025-03-01,6535,33,101,1,3
2025-03-01,6536,48,101,1,5
2025-03-01,6537,84,101,1,3
2025-03-01,6538,7,101,1,4
2025-03-01,6539,81,101,1,4
2025-03-01,6540,93,101,1,5
2025-03-01,6541,97,102,1,3
2025-03-01,6541,97,101,1,4
2025-03-01,6542,12,102,1,5
2025-03-01,6542,12,101,1,4
2025-03-01,6543,28,102,1,4
2025-03-01,6543,28,101,1,4
2025-03-01,6544,76,102,1,3
2025-03-01,6544,76,101,1,4
2025-03-01,6545,57,102,1,3
2025-03-01,6545,57,101,1,4
2025-03-01,6546,44,102,1,3
2025-03-01,6547,55,102,1,5
2025-03-01,6547,55,101,1,4
2025-03-01,6548,10,102,1,3
2025-03-01,6548,10,101,1,4
2025-03-01,6549,94,102,1,3
2025-03-01,6549,94,101,1,4
2025-03-01,6550,48,103,1,4
2025-03-01,6551,18,103,1,4
2025-03-01,6552,100,103,1,3
2025-03-01,6553,83,103,1,5
2025-03-01,6554,19,104,1,3
2025-03-01,6555,68,104,1,5
2025-03-01,6556,2,105,1,5
2025-03-01,6557,84,105,1,3
2025-03-01,6558,57,105,1,4
2025-03-01,6559,93,105,1,3
2025-03-01,6560,81,105,1,5
2025-03-01,6561,20,106,1,4
2025-03-02,6562,57,101,1,3
2025-03-02,6563,12,101,1,3
2025-03-02,6564,18,101,1,3
2025-03-02,6565,76,101,1,5
2025-03-02,6566,50,101,1,4
2025-03-02,6567,55,101,1,4
2025-03-02,6568,18,101,1,3
2025-03-02,6569,36,101,1,5
2025-03-02,6570,11,101,1,3
2025-03-02,6571,71,101,1,5
2025-03-02,6572,77,102,1,5
2025-03-02,6572,77,101,1,4
2025-03-02,6573,100,102,1,5
2025-03-02,6573,100,101,1,4
2025-03-02,6574,85,102,1,4
2025-03-02,6574,85,101,1,4
2025-03-02,6575,78,102,1,5
2025-03-02,6575,78,101,1,4
2025-03-02,6576,51,102,1,4
2025-03-02,6576,51,101,1,4
2025-03-02,6577,31,102,1,4
2025-03-02,6577,31,101,1,4
2025-03-02,6578,31,102,1,4
2025-03-02,6578,31,101,1,4
2025-03-02,6579,10,103,1,5
2025-03-02,6580,2,103,1,4
2025-03-02,6581,41,103,1,3
2025-03-02,6582,50,103,1,5
2025-03-02,6583,54,104,1,4
2025-03-02,6584,70,104,1,5
2025-03-02,6585,23,105,1,4
2025-03-02,6586,99,105,1,3
2025-03-02,6587,3,105,1,5
2025-03-02,6588,9,107,1,3
2025-03-02,6588,9,104,1,5
2025-03-03,6589,6,101,1,3
2025-03-03,6590,51,101,1,5
2025-03-03,6591,37,101,1,5
2025-03-03,6592,92,101,1,5
2025-03-03,6593,99,101,1,4
2025-03-03,6594,55,101,1,5
2025-03-03,6595,52,101,1,3
2025-03-03,6596,82,101,1,5
2025-03-03,6597,69,102,1,5
2025-03-03,6597,69,101,1,4
2025-03-03,6598,11,102,1,4
2025-03-03,6598,11,101,1,4
2025-03-03,6599,27,102,1,3
2025-03-03,6599,27,101,1,4
2025-03-03,6600,51,102,1,5
2025-03-03,6600,51,101,1,4
2025-03-03,6601,84,102,1,5
2025-03-03,6601,84,101,1,4
2025-03-03,6602,40,102,1,5
2025-03-03,6602,40,101,1,4
2025-03-03,6603,31,102,1,3
2025-03-03,6603,31,101,1,4
2025-03-03,6604,56,102,1,3
2025-03-03,6604,56,101,1,4
2025-03-03,6605,78,102,1,3
2025-03-03,6605,78,101,1,4
2025-03-03,6606,95,102,1,5
2025-03-03,6606,95,101,1,4
2025-03-03,6607,16,102,1,3
2025-03-03,6607,16,101,1,4
2025-03-03,6608,90,102,1,3
2025-03-03,6608,90,101,1,4
2025-03-03,6609,45,103,1,5
2025-03-03,6610,67,104,1,5
2025-03-03,6611,34,104,1,3
2025-03-03,6612,48,105,1,3
2025-03-03,6613,96,105,1,4
2025-03-03,6614,94,105,1,3
2025-03-04,6615,99,101,1,3
2025-03-04,6616,43,101,1,4
2025-03-04,6617,35,101,1,5
2025-03-04,6618,9,101,1,4
2025-03-04,6619,92,101,1,5
2025-03-04,6620,81,101,1,3
2025-03-04,6621,64,101,1,4
2025-03-04,6622,66,101,1,4
2025-03-04,6623,8,101,1,4
2025-03-04,6624,73,101,1,3
2025-03-04,6625,48,101,1,3
2025-03-04,6626,33,102,1,3
2025-03-04,6627,87,102,1,5
2025-03-04,6627,87,101,1,4
2025-03-04,6628,95,102,1,5
2025-03-04,6628,95,101,1,4
2025-03-04,6629,2,102,1,3
2025-03-04,6629,2,101,1,4
2025-03-04,6630,47,102,1,4
2025-03-04,6631,23,102,1,3
2025-03-04,6631,23,101,1,4
2025-03-04,6632,92,102,1,5
2025-03-04,6632,92,101,1,4
2025-03-04,6633,29,102,1,4
2025-03-04,6633,29,101,1,4
2025-03-04,6634,93,104,1,4
2025-03-04,6635,35,104,1,3
2025-03-04,6636,74,104,1,4
2025-03-04,6637,16,104,1,5
2025-03-04,6638,87,105,1,3
2025-03-04,6639,23,105,1,3
2025-03-04,6640,67,105,1,3
2025-03-04,6641,52,106,1,3
2025-03-04,6642,37,108,1,4
2025-03-05,6643,42,101,1,3
2025-03-05,6644,71,101,1,4
2025-03-05,6645,2,101,1,4
2025-03-05,6646,26,101,1,4
2025-03-05,6647,73,101,1,4
2025-03-05,6648,95,101,1,5
2025-03-05,6649,32,102,1,4
2025-03-05,6649,32,101,1,4
2025-03-05,6650,64,102,1,3
2025-03-05,6650,64,101,1,4
2025-03-05,6651,70,102,1,3
2025-03-05,6651,70,101,1,4
2025-03-05,6652,53,102,1,3
2025-03-05,6652,53,101,1,4
2025-03-05,6653,45,102,1,5
2025-03-05,6654,2,102,1,4
2025-03-05,6654,2,101,1,4
2025-03-05,6655,85,103,1,4
2025-03-05,6656,95,103,1,5
2025-03-05,6657,40,103,1,3
2025-03-05,6658,27,103,1,5
2025-03-05,6659,31,103,1,4
2025-03-05,6660,63,105,1,3
2025-03-05,6661,19,105,1,5
2025-03-05,6662,36,107,1,3
2025-03-05,6662,36,104,1,5
2025-03-05,6663,30,107,1,5
2025-03-05,6663,30,104,1,5
2025-03-06,6664,48,101,1,4
2025-03-06,6665,96,101,1,3
2025-03-06,6666,75,101,1,3
2025-03-06,6667,65,101,1,3
2025-03-06,6668,82,101,1,4
2025-03-06,6669,10,101,1,5
2025-03-06,6670,73,101,1,3
2025-03-06,6671,56,101,1,5
2025-03-06,6672,17,101,1,3
2025-03-06,6673,38,101,1,4
2025-03-06,6674,41,102,1,4
2025-03-06,6674,41,101,1,4
2025-03-06,6675,95,102,1,4
2025-03-06,6675,95,101,1,4
2025-03-06,6676,35,102,1,3
2025-03-06,6676,35,101,1,4
2025-03-06,6677,26,102,1,3
2025-03-06,6677,26,101,1,4
2025-03-06,6678,75,102,1,3
2025-03-06,6678,75,101,1,4
2025-03-06,6679,22,102,1,4
2025-03-06,6679,22,101,1,4
2025-03-06,6680,53,102,1,3
2025-03-06,6680,53,101,1,4
2025-03-06,6681,99,102,1,3
2025-03-06,6681,99,101,1,4
2025-03-06,6682,60,102,1,4
2025-03-06,6683,12,102,1,3
2025-03-06,6684,39,102,1,5
2025-03-06,6684,39,101,1,4
2025-03-06,6685,6,102,1,3
2025-03-06,6686,42,103,1,3
2025-03-06,6687,12,103,1,5
2025-03-06,6688,32,104,1,4
2025-03-06,6689,51,104,1,5
2025-03-06,6690,7,104,1,5
2025-03-06,6691,39,104,1,4
2025-03-06,6692,23,104,1,3
2025-03-06,6693,52,105,1,4
2025-03-07,6694,72,101,1,5
2025-03-07,6695,71,101,1,3
2025-03-07,6696,13,101,1,4
2025-03-07,6697,14,101,1,3
2025-03-07,6698,16,101,1,3
2025-03-07,6699,8,101,1,3
2025-03-07,6700,17,101,1,3
2025-03-07,6701,52,102,1,4
2025-03-07,6701,52,101,1,4
2025-03-07,6702,83,102,1,3
2025-03-07,6702,83,101,1,4
2025-03-07,6703,34,103,1,3
2025-03-07,6704,3,105,1,3
2025-03-07,6705,26,105,1,5
2025-03-07,6706,57,105,1,3
2025-03-07,6707,12,107,1,4
2025-03-07,6707,12,104,1,5
2025-03-08,6708,60,101,1,3
2025-03-08,6709,22,101,1,5
2025-03-08,6710,56,101,1,5
2025-03-08,6711,51,101,1,4
2025-03-08,6712,4,101,1,4
2025-03-08,6713,88,101,1,4
2025-03-08,6714,23,101,1,4
2025-03-08,6715,28,101,1,3
2025-03-08,6716,36,101,1,4
2025-03-08,6717,58,102,1,3
2025-03-08,6717,58,101,1,4
2025-03-08,6718,80,102,1,5
2025-03-08,6718,80,101,1,4
2025-03-08,6719,38,102,1,4
2025-03-08,6719,38,101,1,4
2025-03-08,6720,71,102,1,4
2025-03-08,6720,71,101,1,4
2025-03-08,6721,36,102,1,4
2025-03-08,6721,36,101,1,4
2025-03-08,6722,26,102,1,5
2025-03-08,6723,68,102,1,3
2025-03-08,6723,68,101,1,4
2025-03-08,6724,70,102,1,3
2025-03-08,6725,92,102,1,4
2025-03-08,6725,92,101,1,4
2025-03-08,6726,63,102,1,4
2025-03-08,6727,65,103,1,4
2025-03-08,6728,50,104,1,4
2025-03-08,6729,24,105,1,3
2025-03-08,6730,41,105,1,5
2025-03-09,6731,29,101,1,3
2025-03-09,6732,100,101,1,4
2025-03-09,6733,8,101,1,4
2025-03-09,6734,68,101,1,4
2025-03-09,6735,99,102,1,5
2025-03-09,6736,21,102,1,3
2025-03-09,6736,21,101,1,4
2025-03-09,6737,31,102,1,4
2025-03-09,6737,31,101,1,4
2025-03-09,6738,95,102,1,3
2025-03-09,6738,95,101,1,4
2025-03-09,6739,29,102,1,5
2025-03-09,6740,50,102,1,4
2025-03-09,6741,23,103,1,3
2025-03-09,6742,31,103,1,5
2025-03-09,6743,41,103,1,5
2025-03-09,6744,90,103,1,4
2025-03-09,6745,76,103,1,3
2025-03-09,6746,91,104,1,5
2025-03-09,6747,46,105,1,5
2025-03-10,6748,73,101,1,3
2025-03-10,6749,73,101,1,3
2025-03-10,6750,64,101,1,5
2025-03-10,6751,40,101,1,3
2025-03-10,6752,63,101,1,3
2025-03-10,6753,12,102,1,3
2025-03-10,6753,12,101,1,4
2025-03-10,6754,29,102,1,3
2025-03-10,6754,29,101,1,4
2025-03-10,6755,1,102,1,4
2025-03-10,6756,26,102,1,3
2025-03-10,6756,26,101,1,4
2025-03-10,6757,23,102,1,4
2025-03-10,6757,23,101,1,4
2025-03-10,6758,19,102,1,5
2025-03-10,6758,19,101,1,4
2025-03-10,6759,19,102,1,3
2025-03-10,6760,47,102,1,3
2025-03-10,6760,47,101,1,4
2025-03-10,6761,85,102,1,4
2025-03-10,6761,85,101,1,4
2025-03-10,6762,44,102,1,4
2025-03-10,6762,44,101,1,4
2025-03-10,6763,21,102,1,5
2025-03-10,6764,82,102,1,4
2025-03-10,6764,82,101,1,4
2025-03-10,6765,23,102,1,5
2025-03-10,6766,89,102,1,5
2025-03-10,6766,89,101,1,4
2025-03-10,6767,29,102,1,5
2025-03-10,6767,29,101,1,4
2025-03-10,6768,23,103,1,4
2025-03-10,6769,40,103,1,5
2025-03-10,6770,89,104,1,4
2025-03-10,6771,17,104,1,3
2025-03-10,6772,94,104,1,3
2025-03-10,6773,90,105,1,5
2025-03-10,6774,51,106,1,5
2025-03-10,6774,51,104,1,5
2025-03-11,6775,78,101,1,4
2025-03-11,6776,79,101,1,3
2025-03-11,6777,82,101,1,5
2025-03-11,6778,14,101,1,4
2025-03-11,6779,19,101,1,4
2025-03-11,6780,96,101,1,3
2025-03-11,6781,31,101,1,4
2025-03-11,6782,41,101,1,3
2025-03-11,6783,82,102,1,3
2025-03-11,6784,86,102,1,5
2025-03-11,6784,86,101,1,4
2025-03-11,6785,43,102,1,4
2025-03-11,6785,43,101,1,4
2025-03-11,6786,27,102,1,3
2025-03-11,6786,27,101,1,4
2025-03-11,6787,45,102,1,4
2025-03-11,6787,45,101,1,4
2025-03-11,6788,93,102,1,3
2025-03-11,6788,93,101,1,4
2025-03-11,6789,57,103,1,5
2025-03-11,6790,54,103,1,3
2025-03-11,6791,53,103,1,4
2025-03-11,6792,49,105,1,4
2025-03-12,6793,70,101,1,4
2025-03-12,6794,13,101,1,4
2025-03-12,6795,74,101,1,5
2025-03-12,6796,98,101,1,5
2025-03-12,6797,29,101,1,3
2025-03-12,6798,58,101,1,3
2025-03-12,6799,5,101,1,4
2025-03-12,6800,3,101,1,4
2025-03-12,6801,34,101,1,3
2025-03-12,6802,10,101,1,4
2025-03-12,6803,22,101,1,4
2025-03-12,6804,21,101,1,5
2025-03-12,6805,10,102,1,5
2025-03-12,6806,12,102,1,4
2025-03-12,6806,12,101,1,4
2025-03-12,6807,79,102,1,4
2025-03-12,6807,79,101,1,4
2025-03-12,6808,56,102,1,5
2025-03-12,6808,56,101,1,4
2025-03-12,6809,56,102,1,3
2025-03-12,6809,56,101,1,4
2025-03-12,6810,43,102,1,3
2025-03-12,6811,53,102,1,5
2025-03-12,6811,53,101,1,4
2025-03-12,6812,94,102,1,5
2025-03-12,6812,94,101,1,4
2025-03-12,6813,37,102,1,4
2025-03-12,6813,37,101,1,4
2025-03-12,6814,7,103,1,4
2025-03-12,6815,74,104,1,5
2025-03-12,6816,63,105,1,3
2025-03-12,6817,7,105,1,4
2025-03-12,6818,1,105,1,4
2025-03-12,6819,12,108,1,4
2025-03-13,6820,85,101,1,5
2025-03-13,6821,77,101,1,4
2025-03-13,6822,26,101,1,3
2025-03-13,6823,4,101,1,3
2025-03-13,6824,22,101,1,5
2025-03-13,6825,38,101,1,3
2025-03-13,6826,61,101,1,3
2025-03-13,6827,40,101,1,4
2025-03-13,6828,61,102,1,4
2025-03-13,6829,34,102,1,3
2025-03-13,6829,34,101,1,4
2025-03-13,6830,50,102,1,3
2025-03-13,6830,50,101,1,4
2025-03-13,6831,49,102,1,4
2025-03-13,6831,49,101,1,4
2025-03-13,6832,6,102,1,4
2025-03-13,6832,6,101,1,4
2025-03-13,6833,34,102,1,3
2025-03-13,6834,73,102,1,3
2025-03-13,6834,73,101,1,4
2025-03-13,6835,90,102,1,5
2025-03-13,6835,90,101,1,4
2025-03-13,6836,86,102,1,4
2025-03-13,6837,53,102,1,5
2025-03-13,6837,53,101,1,4
2025-03-13,6838,8,103,1,4
2025-03-13,6839,67,103,1,4
2025-03-13,6840,69,103,1,5
2025-03-13,6841,61,103,1,5
2025-03-13,6842,31,104,1,4
2025-03-13,6843,39,104,1,3
2025-03-13,6844,51,104,1,5
2025-03-13,6845,5,104,1,5
2025-03-13,6846,74,105,1,5
2025-03-14,6847,74,101,1,5
2025-03-14,6848,80,101,1,3
2025-03-14,6849,16,101,1,4
2025-03-14,6850,23,101,1,3
2025-03-14,6851,28,101,1,3
2025-03-14,6852,17,101,1,3
2025-03-14,6853,55,101,1,3
2025-03-14,6854,88,101,1,4
2025-03-14,6855,26,101,1,5
2025-03-14,6856,19,101,1,5
2025-03-14,6857,34,101,1,4
2025-03-14,6858,94,101,1,3
2025-03-14,6859,12,102,1,4
2025-03-14,6859,12,101,1,4
2025-03-14,6860,71,102,1,4
2025-03-14,6861,67,102,1,4
2025-03-14,6862,2,102,1,5
2025-03-14,6862,2,101,1,4
2025-03-14,6863,67,102,1,4
2025-03-14,6863,67,101,1,4
2025-03-14,6864,20,102,1,3
2025-03-14,6864,20,101,1,4
2025-03-14,6865,75,102,1,3
2025-03-14,6866,73,102,1,3
2025-03-14,6866,73,101,1,4
2025-03-14,6867,69,102,1,4
2025-03-14,6868,34,103,1,4
2025-03-14,6869,84,103,1,4
2025-03-14,6870,74,103,1,5
2025-03-14,6871,61,103,1,3
2025-03-14,6872,23,104,1,4
2025-03-14,6873,52,105,1,3
2025-03-14,6874,80,105,1,5
2025-03-14,6875,88,106,1,5
2025-03-14,6875,88,104,1,5
2025-03-14,6876,51,107,1,4
2025-03-14,6877,7,108,1,5
2025-03-15,6878,61,101,1,4
2025-03-15,6879,48,101,1,3
2025-03-15,6880,44,101,1,4
2025-03-15,6881,40,101,1,4
2025-03-15,6882,63,101,1,5
2025-03-15,6883,88,101,1,3
2025-03-15,6884,30,101,1,3
2025-03-15,6885,39,101,1,5
2025-03-15,6886,57,102,1,4
2025-03-15,6886,57,101,1,4
2025-03-15,6887,54,102,1,5
2025-03-15,6887,54,101,1,4
2025-03-15,6888,25,102,1,4
2025-03-15,6888,25,101,1,4
2025-03-15,6889,53,102,1,5
2025-03-15,6889,53,101,1,4
2025-03-15,6890,67,102,1,4
2025-03-15,6891,66,102,1,3
2025-03-15,6891,66,101,1,4
2025-03-15,6892,91,104,1,5
2025-03-15,6893,52,105,1,3
2025-03-15,6894,100,105,1,5
2025-03-15,6895,73,106,1,3
2025-03-15,6895,73,104,1,5
2025-03-16,6896,26,101,1,3
2025-03-16,6897,32,101,1,3
2025-03-16,6898,59,101,1,3
2025-03-16,6899,47,101,1,5
2025-03-16,6900,26,101,1,4
2025-03-16,6901,48,101,1,4
2025-03-16,6902,65,102,1,4
2025-03-16,6902,65,101,1,4
2025-03-16,6903,16,102,1,5
2025-03-16,6903,16,101,1,4
2025-03-16,6904,48,102,1,4
2025-03-16,6904,48,101,1,4
2025-03-16,6905,23,102,1,4
2025-03-16,6905,23,101,1,4
2025-03-16,6906,45,102,1,4
2025-03-16,6906,45,101,1,4
2025-03-16,6907,34,102,1,5
2025-03-16,6908,12,102,1,4
2025-03-16,6908,12,101,1,4
2025-03-16,6909,7,102,1,3
2025-03-16,6910,100,102,1,3
2025-03-16,6911,83,102,1,3
2025-03-16,6911,83,101,1,4
2025-03-16,6912,35,102,1,5
2025-03-16,6912,35,101,1,4
2025-03-16,6913,3,103,1,5
2025-03-16,6914,2,103,1,4
2025-03-16,6915,17,104,1,5
2025-03-16,6916,23,104,1,5
2025-03-16,6917,2,104,1,3
2025-03-16,6918,33,105,1,5
2025-03-16,6919,40,108,1,5
2025-03-17,6920,91,101,1,5
2025-03-17,6921,36,101,1,4
2025-03-17,6922,49,101,1,4
2025-03-17,6923,59,101,1,4
2025-03-17,6924,28,101,1,4
2025-03-17,6925,39,101,1,5
2025-03-17,6926,67,101,1,5
2025-03-17,6927,51,101,1,5
2025-03-17,6928,14,102,1,3
2025-03-17,6928,14,101,1,4
2025-03-17,6929,85,102,1,4
2025-03-17,6929,85,101,1,4
2025-03-17,6930,77,102,1,5
2025-03-17,6930,77,101,1,4
2025-03-17,6931,88,102,1,3
2025-03-17,6931,88,101,1,4
2025-03-17,6932,44,103,1,4
2025-03-17,6933,82,104,1,4
2025-03-17,6934,36,104,1,4
2025-03-17,6935,84,105,1,5
2025-03-18,6936,84,101,1,4
2025-03-18,6937,25,101,1,3
2025-03-18,6938,67,101,1,3
2025-03-18,6939,8,101,1,5
2025-03-18,6940,52,101,1,5
2025-03-18,6941,41,101,1,5
2025-03-18,6942,18,101,1,5
2025-03-18,6943,4,101,1,5
2025-03-18,6944,64,101,1,4
2025-03-18,6945,34,102,1,4
2025-03-18,6945,34,101,1,4
2025-03-18,6946,95,102,1,3
2025-03-18,6946,95,101,1,4
2025-03-18,6947,74,102,1,3
2025-03-18,6947,74,101,1,4
2025-03-18,6948,92,102,1,3
2025-03-18,6948,92,101,1,4
2025-03-18,6949,82,102,1,4
2025-03-18,6950,86,102,1,4
2025-03-18,6950,86,101,1,4
2025-03-18,6951,22,102,1,5
2025-03-18,6952,24,103,1,4
2025-03-18,6953,13,104,1,4
2025-03-18,6954,17,104,1,5
2025-03-18,6955,34,104,1,5
2025-03-18,6956,72,104,1,3
2025-03-18,6957,88,104,1,4
2025-03-19,6958,84,101,1,3
2025-03-19,6959,29,101,1,4
2025-03-19,6960,29,101,1,5
2025-03-19,6961,40,101,1,4
2025-03-19,6962,43,101,1,4
2025-03-19,6963,34,101,1,5
2025-03-19,6964,38,101,1,4
2025-03-19,6965,16,101,1,4
2025-03-19,6966,7,102,1,5
2025-03-19,6966,7,101,1,4
2025-03-19,6967,80,102,1,3
2025-03-19,6967,80,101,1,4
2025-03-19,6968,25,102,1,5
2025-03-19,6968,25,101,1,4
2025-03-19,6969,88,102,1,4
2025-03-19,6969,88,101,1,4
2025-03-19,6970,53,102,1,3
2025-03-19,6971,20,102,1,3
2025-03-19,6972,44,102,1,4
2025-03-19,6973,59,102,1,3
2025-03-19,6973,59,101,1,4
2025-03-19,6974,92,102,1,3
2025-03-19,6974,92,101,1,4
2025-03-19,6975,63,102,1,4
2025-03-19,6975,63,101,1,4
2025-03-19,6976,23,102,1,4
2025-03-19,6976,23,101,1,4
2025-03-19,6977,1,102,1,4
2025-03-19,6977,1,101,1,4
2025-03-19,6978,98,103,1,3
2025-03-19,6979,74,103,1,3
2025-03-19,6980,63,103,1,3
2025-03-19,6981,17,104,1,5
2025-03-19,6982,56,104,1,5
2025-03-19,6983,55,105,1,4
2025-03-19,6984,55,105,1,4
2025-03-20,6985,50,101,1,3
2025-03-20,6986,5,101,1,5
2025-03-20,6987,26,101,1,5
2025-03-20,6988,48,101,1,3
2025-03-20,6989,42,101,1,5
2025-03-20,6990,25,102,1,3
2025-03-20,6990,25,101,1,4
2025-03-20,6991,81,102,1,5
2025-03-20,6991,81,101,1,4
2025-03-20,6992,89,102,1,4
2025-03-20,6992,89,101,1,4
2025-03-20,6993,14,102,1,4
2025-03-20,6993,14,101,1,4
2025-03-20,6994,40,102,1,3
2025-03-20,6994,40,101,1,4
2025-03-20,6995,6,102,1,4
2025-03-20,6996,59,103,1,5
2025-03-20,6997,67,103,1,5
2025-03-20,6998,68,103,1,4
2025-03-20,6999,56,103,1,5
2025-03-20,7000,18,104,1,4
2025-03-20,7001,63,104,1,4
2025-03-20,7002,97,104,1,3
2025-03-20,7003,22,104,1,4
2025-03-21,7004,3,101,1,3
2025-03-21,7005,29,101,1,5
2025-03-21,7006,17,101,1,3
2025-03-21,7007,94,101,1,3
2025-03-21,7008,76,101,1,5
2025-03-21,7009,22,102,1,3
2025-03-21,7009,22,101,1,4
2025-03-21,7010,84,102,1,3
2025-03-21,7010,84,101,1,4
2025-03-21,7011,82,103,1,4
2025-03-21,7012,99,103,1,5
2025-03-21,7013,80,103,1,3
2025-03-21,7014,77,104,1,3
2025-03-21,7015,85,104,1,3
2025-03-21,7016,84,104,1,3
2025-03-21,7017,7,104,1,5
2025-03-21,7018,15,105,1,4
2025-03-22,7019,57,101,1,4
2025-03-22,7020,16,101,1,5
2025-03-22,7021,33,101,1,4
2025-03-22,7022,90,101,1,3
2025-03-22,7023,27,101,1,5
2025-03-22,7024,88,101,1,5
2025-03-22,7025,2,101,1,4
2025-03-22,7026,54,101,1,5
2025-03-22,7027,13,101,1,5
2025-03-22,7028,67,101,1,4
2025-03-22,7029,80,102,1,5
2025-03-22,7029,80,101,1,4
2025-03-22,7030,54,102,1,3
2025-03-22,7030,54,101,1,4
2025-03-22,7031,80,102,1,3
2025-03-22,7031,80,101,1,4
2025-03-22,7032,14,102,1,4
2025-03-22,7032,14,101,1,4
2025-03-22,7033,26,102,1,4
2025-03-22,7034,26,102,1,4
2025-03-22,7034,26,101,1,4
2025-03-22,7035,38,103,1,3
2025-03-22,7036,6,103,1,5
2025-03-22,7037,64,103,1,3
2025-03-22,7038,89,104,1,4
2025-03-22,7039,43,105,1,3
2025-03-22,7040,1,105,1,3
2025-03-22,7041,86,106,1,3
2025-03-23,7042,74,101,1,5
2025-03-23,7043,64,101,1,3
2025-03-23,7044,12,101,1,5
2025-03-23,7045,10,102,1,5
2025-03-23,7045,10,101,1,4
2025-03-23,7046,33,102,1,5
2025-03-23,7046,33,101,1,4
2025-03-23,7047,38,102,1,4
2025-03-23,7047,38,101,1,4
2025-03-23,7048,13,102,1,3
2025-03-23,7049,38,102,1,4
2025-03-23,7050,41,102,1,4
2025-03-23,7050,41,101,1,4
2025-03-23,7051,13,102,1,3
2025-03-23,7051,13,101,1,4
2025-03-23,7052,18,102,1,5
2025-03-23,7052,18,101,1,4
2025-03-23,7053,43,103,1,4
2025-03-23,7054,57,103,1,5
2025-03-23,7055,35,104,1,5
2025-03-23,7056,12,105,1,4
2025-03-23,7057,44,106,1,3
2025-03-23,7057,44,104,1,5
2025-03-23,7058,52,106,1,4
2025-03-23,7058,52,104,1,5
2025-03-23,7059,50,107,1,5
2025-03-23,7060,54,108,1,5
2025-03-24,7061,22,101,1,3
2025-03-24,7062,17,101,1,5
2025-03-24,7063,93,101,1,3
2025-03-24,7064,21,101,1,3
2025-03-24,7065,54,101,1,5
2025-03-24,7066,62,101,1,5
2025-03-24,7067,87,101,1,4
2025-03-24,7068,24,101,1,5
2025-03-24,7069,49,101,1,4
2025-03-24,7070,79,101,1,3
2025-03-24,7071,88,101,1,5
2025-03-24,7072,17,102,1,4
2025-03-24,7073,15,102,1,4
2025-03-24,7073,15,101,1,4
2025-03-24,7074,9,102,1,4
2025-03-24,7074,9,101,1,4
